time_s,time_h,TMSPA_mM,BMSPA_mM,MMSPA_mM,H3PO4_mM,H2O_mM,TMSOH_mM,siloxyl_mM,EC_mM,TMSOEG_mM,TMSOdiEG_mM,CO2_mM
2.944000475100035,0.0008177779097500097,49.64017015554121,0.35853586324281184,0.0012908661897102734,3.1150262401241705e-06,19.640710574074557,0.17574390947102198,0.0018375147760449604,4500.0,0.10645721977892812,0.07525078194768248,0.25695878367429315
3.0266480593956917,0.0008407355720543589,49.625022320099504,0.3735724097379257,0.001401744360117309,3.5258024218047588e-06,19.62556690019567,0.17849142740411988,0.0019533760616268535,4500.0,0.11119217229065559,0.08279612409616628,0.2767844204829883
3.111615827824361,0.0008643377299512114,49.60946400762746,0.38901162978777426,0.0015203787670694984,3.983817672558664e-06,19.61000897919633,0.1811130449103662,0.002073317971795447,4500.0,0.11591427845919766,0.09089037951054584,0.2976950374802894
3.198968915434537,0.0008886024765095936,49.593484677787615,0.40486359251088944,0.0016472357887700516,4.49391269529575e-06,19.59402578595534,0.18360860727188358,0.002197331782388478,4500.0,0.12061124785031879,0.09955702718830572,0.3197253022269303
3.288774285825511,0.0009135484127293085,49.57707354998841,0.4211385809837334,0.0017828076449022186,5.06138291747887e-06,19.577606020886062,0.18597829569597107,0.0023254013088854584,4500.0,0.12527081443008076,0.10881946772723716,0.34290974988455525
3.3811007824806847,0.0009391946618001901,49.560219599306095,0.43784709494451096,0.001927613730799403,5.692018569811609e-06,19.56073810433433,0.18822262544626323,0.0024575027966822582,4500.0,0.1298808156257679,0.11870095184519326,0.3672827193161546
3.4760191815419783,0.0009655608837616606,49.54291155240168,0.4549998534356195,0.002082202014575901,6.3921481021840784e-06,19.543410170943968,0.1903424406627573,0.002593604853576936,4500.0,0.13442927376314173,0.1292245098247946,0.39287829341273106
3.5736022460657875,0.0009926672905738298,49.52513788346754,0.47260779734738934,0.0022471504998210043,7.1686852239589226e-06,19.525610063991213,0.19233890827017877,0.002733668394449537,4500.0,0.1389044763914276,0.14041288300096744,0.41973024239336254
3.673924781802075,0.0010205346616116876,49.506886810251245,0.4906820918124295,0.002423068756390352,8.029179910147478e-06,19.507325329688506,0.19421351454826352,0.0028776465539790508,4500.0,0.1432950528586701,0.15228845639881855,0.44787196565630727
3.7770636945393674,0.0010491843595942687,49.48814629000437,0.5092341286003069,0.0026105995217929083,8.981873504639722e-06,19.488543211487908,0.19596804967764375,0.0030254847528487614,4500.0,0.14759005839677417,0.16487319573306078,0.4773364498628958
3.883098049059606,0.0010786383469610016,49.468904015550336,0.5282755283150987,0.0028104203761007314,1.0035758437017413e-05,19.46925064436342,0.19760459701954666,0.0031771207065657008,4500.0,0.15177904979967524,0.17818858815902758,0.5081562261177305
3.9921091297480524,0.0011089192027077923,49.44914741140623,0.5478181424579602,0.0030232454929400936,1.1200642844415802e-05,19.449434249091315,0.19912552028444777,0.0033324844642249715,4500.0,0.15585215910075698,0.19225558710748855,0.5403633333157343
4.104180502904709,0.0011400501396957527,49.42886362995321,0.5678740553569462,0.0032498274693604718,1.248722045276664e-05,19.42908032653882,0.20053344710210685,0.00349149849638603,4500.0,0.15980016492812854,0.20709456298278756,0.5739892908937038
4.219398080805026,0.0011720550224458405,49.408039547634644,0.5884555859815903,0.0034909592376924183,1.3907146042737336e-05,19.408174851973325,0.20183124601017996,0.0036540778689666247,4500.0,0.16361456024306364,0.22272526395269596,0.6090650881484557
4.337850187558989,0.0012049583854330526,49.38666176133421,0.6095752894868128,0.0037474760617891905,1.5473117164714226e-05,19.386703469382827,0.20302200963735906,0.0038201303452484454,4500.0,0.16728761051657595,0.239166780166223,0.645621170849022
4.459627626819093,0.0012387854518941925,49.36471658484922,0.6312459585677183,0.004020257620592774,1.7198962443572234e-05,19.36465148583161,0.20410903516661646,0.003989556528381606,4500.0,0.17081240719538296,0.2564375153262414,0.6836874378478659
4.584823751389096,0.0012735621531636378,49.342190045387895,0.6534806246926022,0.004310230182730241,1.909973674778658e-05,19.342003865870787,0.2050957942844155,0.0041622501396292805,4500.0,0.17418291472840478,0.2745551750249966,0.7232932647783981
4.713534534786909,0.0013093151485519192,49.319067880328284,0.6762925589737853,0.004618368873695947,2.119182420784759e-05,19.31874522598791,0.2059859130231165,0.004338098182247675,4500.0,0.17739400671509273,0.2935367561398656,0.764467518994824
4.845858644816496,0.00134607184578236,49.29533553408933,0.6996952728219644,0.0049457000393418995,2.3493049339954448e-05,19.294859829128594,0.2067831464195045,0.00451698117779695,4500.0,0.18044149462819023,0.31339854869414896,0.8072385920164883
4.981897519205162,0.001383860422001434,49.27097815517778,0.7237025183169278,0.005293303708301312,2.602279696767771e-05,19.270331579296993,0.2074913523412511,0.004698773421964422,4500.0,0.183322147205065,0.33415614778295805,0.8516344427709811
5.121755443364242,0.001422709845378956,49.24598059337703,0.7483282883243381,0.00566231615724728,2.88021413609625e-05,19.245144016252137,0.20811445977003026,0.004883343315590544,4500.0,0.18603369702908684,0.3558244836813867,0.8976826643918604
5.265539630332757,0.0014626498973146548,49.22032739727833,0.7735868161567201,0.006053932579004572,3.185398591553781e-05,19.219280310299265,0.20865644831974314,0.0050705535722769274,4500.0,0.18857484047399223,0.378417847382956,0.9454105352399045
5.41336030296538,0.001503711195268161,49.19400281197122,0.7994925749564205,0.006469409858857687,3.520321347605941e-05,19.19272325721075,0.2091213204374629,0.005260261525850875,4500.0,0.19094522607187256,0.4019499348022961,0.9948450956764651
